activity_id,assay_description,molecule_chembl_id,standard_units,standard_value,target_chembl_id,units,value,pIC50,smiles,MW,LogP,HBD,HBA,TPSA,RotBonds,AromaticRings,QED,Lipinski_violations,Lead_like,Drug_like,bioactivity_class
14642865,Inhibition of recombinant human C-terminally His-tagged NAMPT by TR-FRET assay in presence of PRPP,CHEMBL3260314,nM,0.461,CHEMBL1744525,nM,0.461,9.336299074610352,O=C(NCCCn1ccnc1)c1cnc(N(Cc2ccc(F)cc2)C(=O)CC2CCCCC2)s1,483.61300000000034,4.802400000000004,1,6,80.12,10,3,0.4201452897816589,0,False,True,Active
6274602,Inhibition of nicotinamide phosphoribosyltransferase-catalyzed conversion of nicotinamide to nicotinamide mononucleotide,CHEMBL1801934,nM,0.55,CHEMBL1744525,uM,0.00055,9.259637310505756,C#CCN(Cc1cc2c(=O)n(C)c(C)nc2cc1Cl)c1ccc(C(=O)NCc2cccnc2)cc1,485.9750000000002,3.860120000000003,1,6,80.12,7,4,0.40198521445163976,0,False,True,Active
13871300,Inhibition of Nampt (unknown origin) using nicotinamide as substrate preincubated for 15 mins measured after 30 mins by mass spectrometry analysis,CHEMBL3098518,nM,0.6,CHEMBL1744525,nM,0.6,9.221848749616356,N#C/N=C(\NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)Nc1ccncc1,427.43600000000004,3.2313800000000015,2,5,107.24,5,3,0.36780464917335065,0,False,True,Active
16792077,Inhibition of NAMPT in human A2780 cells assessed as decrease in cell viability after 72 hrs by SRB assay,CHEMBL3916438,nM,0.6,CHEMBL1744525,uM,0.0006,9.221848749616356,CC1(OC(=O)N2CCC3(CC2)C[C@@H]3CNC(=O)N2Cc3ccncc3C2)COC1,400.4790000000002,2.1343999999999994,1,5,84.00000000000001,3,1,0.8404094694492902,0,False,True,Active
14642866,Inhibition of recombinant human C-terminally His-tagged NAMPT by TR-FRET assay in presence of PRPP,CHEMBL3260315,nM,0.632,CHEMBL1744525,nM,0.632,9.199282921717614,O=C(NCCCn1ccnc1)c1cnc(N(Cc2ccc(F)cc2)C(=O)CN2CC=CCC2)s1,482.58500000000026,3.0939000000000014,1,7,83.36,10,3,0.35473489097268945,0,False,True,Active
6274627,Inhibition of nicotinamide phosphoribosyltransferase-catalyzed conversion of nicotinamide to nicotinamide mononucleotide,CHEMBL1801862,nM,0.79,CHEMBL1744525,uM,0.00079,9.102372908709558,C#CCN(Cc1cc2c(=O)n(C)c(CO)nc2cc1Cl)c1ccc(C(=O)NCc2cccnc2)cc1,501.97400000000016,3.0440000000000014,2,7,100.35000000000001,8,4,0.35990901675921627,1,False,False,Active
17754441,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.",CHEMBL3900725,nM,0.86,CHEMBL1744525,nM,0.86,9.065501548756432,O=C(CC1CC1)N[C@H]1CC[C@@H](c2ccc(NC(=O)N3Cc4ccncc4C3)cc2)CC1,418.5410000000003,4.571800000000004,2,3,74.33000000000001,5,2,0.7468177918497386,0,False,True,Active
17799717,"Biochemical Inhibition Assay: The NAMPT Enzymatic Reaction. The NAMPT enzymatic reactions were carried out in Buffer A (50 mM Hepes pH 7.5, 50 mM NaCl, 5 mM MgCl2, and 1 mM THP) in 96-well V-bottom plates. The compound titrations were performed in a separate dilution plate by serially diluting the compounds in DMSO to make a 100x stock. Buffer A (89 uL) containing 33 nM of NAMPT protein was added to 1 uL of 100x compound plate containing controls (e.g. DMSO or blank). The compound and enzyme mixture was incubated for 15 min at rt, then 10 uL of 10x substrate and co-factors in Buffer A were added to the test well to make a final concentration of 1 uM NAM, 100 pM 5-Phospho-D-ribose 1-diphosphate (PRPP), and 2.5 mM Adenosine 5'-triphosphate (ATP). The reaction was allowed to proceed for 30 min at rt, then was quenched with the addition of 11 uL of a solution of formic acid and L-Cystathionine to make a final concentration of 1% formic acid and 10 uM L-Cystathionine. Background and signal strength was determined by addition (or non-addition) of a serial dilution of NMN to a pre-quenched enzyme and cofactor mix.",CHEMBL3914799,nM,0.916,CHEMBL1744525,nM,0.916,9.03810452633215,CN1CCN(c2ccc(S(=O)(=O)c3ccc(CNC(=O)c4cc5ccncc5o4)nc3)cn2)CC1,492.5610000000002,2.1324000000000005,1,9,121.53,6,4,0.43129022221528857,0,False,True,Active
17753266,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 1:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1251667.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.",CHEMBL3919342,nM,0.946,CHEMBL1744525,nM,0.946,9.024108863598208,N#Cc1ccc2c(c1)CN(C(=O)NCCCCC1CCN(C(=O)c3ccccc3)CC1)C2,430.5520000000002,4.306180000000004,1,3,76.44,6,2,0.6941601391421329,0,False,True,Active
17754437,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.",CHEMBL3900838,nM,0.973,CHEMBL1744525,nM,0.973,9.011887159731648,CC(C)C(=O)N[C@H]1CC[C@@H](c2ccc(NC(=O)N3Cc4ccncc4C3)cc2)CC1,406.53000000000026,4.427700000000003,2,3,74.33000000000001,4,2,0.7888698150337585,0,False,True,Active
17799737,"Biochemical Inhibition Assay: The NAMPT Enzymatic Reaction. The NAMPT enzymatic reactions were carried out in Buffer A (50 mM Hepes pH 7.5, 50 mM NaCl, 5 mM MgCl2, and 1 mM THP) in 96-well V-bottom plates. The compound titrations were performed in a separate dilution plate by serially diluting the compounds in DMSO to make a 100x stock. Buffer A (89 uL) containing 33 nM of NAMPT protein was added to 1 uL of 100x compound plate containing controls (e.g. DMSO or blank). The compound and enzyme mixture was incubated for 15 min at rt, then 10 uL of 10x substrate and co-factors in Buffer A were added to the test well to make a final concentration of 1 uM NAM, 100 pM 5-Phospho-D-ribose 1-diphosphate (PRPP), and 2.5 mM Adenosine 5'-triphosphate (ATP). The reaction was allowed to proceed for 30 min at rt, then was quenched with the addition of 11 uL of a solution of formic acid and L-Cystathionine to make a final concentration of 1% formic acid and 10 uM L-Cystathionine. Background and signal strength was determined by addition (or non-addition) of a serial dilution of NMN to a pre-quenched enzyme and cofactor mix.",CHEMBL3951542,nM,0.99,CHEMBL1744525,nM,0.99,9.00436480540245,COc1cc(OC)cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)c1,453.4760000000001,3.0028000000000015,1,8,120.61999999999999,7,4,0.4533556874546671,0,False,True,Active
16792021,Inhibition of NAMPT in human A2780 cells assessed as decrease in cell viability after 72 hrs by SRB assay,CHEMBL17289,nM,1.0,CHEMBL1744525,uM,0.001,9.0,N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,371.872,4.212980000000003,2,4,82.33,9,2,0.29836144578358,0,False,True,Active
13428875,Inhibition of C-terminal His-tagged NAMPT (unknown origin) expressed in Escherichia coli BL21 using nicotinamide as substrate preincubated for 15 mins before substrate addition measured after 30 mins by mass spectrometry-based assay,CHEMBL2420634,nM,1.0,CHEMBL1744525,uM,0.001,9.0,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cnc2nccn2c1,478.5340000000002,1.7236999999999998,1,9,118.79,6,4,0.4450655216468195,0,False,True,Active
16792050,Inhibition of NAMPT in human A2780 cells assessed as decrease in cell viability after 72 hrs by SRB assay,CHEMBL3948584,nM,1.0,CHEMBL1744525,uM,0.001,9.0,CC(C)(C)OC(=O)N1CCC2(CC1)C[C@@H]2CNC(=O)N1Cc2ccncc2C1,386.4960000000001,3.144000000000001,1,4,74.77000000000001,2,1,0.8472882771516979,0,False,True,Active
13428876,Inhibition of C-terminal His-tagged NAMPT (unknown origin) expressed in Escherichia coli BL21 using nicotinamide as substrate preincubated for 15 mins before substrate addition measured after 30 mins by mass spectrometry-based assay,CHEMBL2420633,nM,1.0,CHEMBL1744525,uM,0.001,9.0,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cnc2nccn2c1,460.43700000000007,3.510900000000002,1,6,93.42999999999999,5,4,0.492083161157178,0,False,True,Active
16792076,Inhibition of NAMPT in human A2780 cells assessed as decrease in cell viability after 72 hrs by SRB assay,CHEMBL3986197,nM,1.0,CHEMBL1744525,uM,0.001,9.0,[2H]C1([2H])c2ccncc2C([2H])([2H])N1C(=O)NCC1CC12CCN(C(=O)OC1(C)COC1)CC2,404.5034071120003,2.1344000000000003,1,5,84.00000000000001,3,1,0.8344394410450955,0,False,True,Active
17754406,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.",CHEMBL3921331,nM,1.03,CHEMBL1744525,nM,1.03,8.987162775294827,CC(C)(C)C(=O)N1CC=C(c2ccc(NC(=O)N3Cc4ccncc4C3)cc2)CC1,404.51400000000024,4.291100000000004,1,3,65.54,2,2,0.8119717871504444,0,False,True,Active
25599113,Inhibition of recombinant human NAMPT preincubated for 5 mins followed by NAM addition measured for 15 mins by fluorescence based assay,CHEMBL5439032,nM,1.1,CHEMBL1744525,nM,1.1,8.958607314841775,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N(CCCl)CCCl)cc2)CC1,531.528,5.217700000000005,1,4,65.54,13,2,0.21883975315567017,2,False,False,Active
16448827,Inhibition of NAMPT in human SH-SY5Y cells assessed as NAD depletion incubated for 16 hrs,CHEMBL3753517,nM,1.1,CHEMBL1744525,nM,1.1,8.958607314841775,O=C(CCCCCc1cn(-c2ccccc2-c2ccccc2)nn1)NCc1cccnc1,425.5360000000001,4.748600000000003,1,5,72.7,10,4,0.3723004274186532,0,False,True,Active
17714712,"Biochemical Inhibition Assay: The NAMPT enzymatic reactions were carried out in Buffer A (50 mM Hepes pH 7.5, 50 mM NaCl, 5 mM MgCl2, and 1 mM THP) in 96-well V-bottom plates. The compound titrations were performed in a separate dilution plate by serially diluting the compounds in DMSO to make a 100x stock. Buffer A (89 uL) containing 33 nM of NAMPT protein was added to 1 uL of 100x compound plate containing controls (e.g. DMSO or blank). The compound and enzyme mix was incubated for 15 minutes at room temperature, then 10 uL of 10x substrate and co-factors in Buffer A were added to the test well to make a final concentration of 1 uM NAM, 100 uM 5-Phospho-D-ribose 1-diphosphate (PRPP), and 2.5 mM Adenosine 5'-triphosphate (ATP). The reaction was allowed to proceed for 30 minutes at room temperature, then was quenched with the addition of 11 uL of a solution of formic acid and L-Cystathionine to make a final concentration of 1% formic acid and 10 uM L-Cystathionine.",CHEMBL3943896,nM,1.1,CHEMBL1744525,nM,1.1,8.958607314841775,CC(C)Oc1cccc(S(=O)(=O)c2ccc(NC(=O)/C=C/c3cccnc3)cc2)c1,422.5060000000001,4.353500000000003,1,5,85.36,7,3,0.5722019081998956,0,False,True,Active
13840337,Inhibition of NAMPT in human HepG2 cells using [14C]-nicotinamide/PRPP as substrate assessed as formation of [14C]-nicotinamide mononucleotide after 1 hr by liquid scintillation counting analysis,CHEMBL3094249,nM,1.1,CHEMBL1744525,nM,1.1,8.958607314841775,N#C/N=C(\NCCCCCCC(=O)NOC1CCCCC1)Nc1ccncc1,386.5000000000001,3.2511800000000006,3,5,111.43,10,1,0.18708264839401204,0,False,True,Active
6274613,Inhibition of nicotinamide phosphoribosyltransferase-catalyzed conversion of nicotinamide to nicotinamide mononucleotide,CHEMBL1801566,nM,1.2,CHEMBL1744525,uM,0.0012,8.920818753952375,CC(C)=CCN(Cc1ccc2ncn(C)c(=O)c2c1)c1ccc(C(=O)NCc2cccnc2)cc1,467.5730000000002,4.231300000000003,1,6,80.12,8,4,0.39241710472099695,0,False,True,Active
13431437,Inhibition of NAMPT (unknown origin),CHEMBL2417788,nM,1.2,CHEMBL1744525,nM,1.2,8.920818753952375,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)c2ccccc2OC(F)(F)F)cc1,451.4260000000001,4.134700000000002,2,5,97.39,6,3,0.5873540553645092,0,False,True,Active
17754190,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.",CHEMBL3953619,nM,1.22,CHEMBL1744525,nM,1.22,8.913640169325252,N#Cc1ccc2c(c1)CN(C(=O)Nc1ccc(C3=CCN(C(=O)C4CCOC4)CC3)cc1)C2,442.51900000000035,3.758180000000003,1,4,85.67,3,2,0.7843876945784386,0,False,True,Active
25599108,Inhibition of recombinant human NAMPT preincubated for 5 mins followed by NAM addition measured for 15 mins by fluorescence based assay,CHEMBL5413966,nM,1.3,CHEMBL1744525,nM,1.3,8.886056647693163,O=C(/C=C/c1cccnc1)OCCCCC1CCN(C(=O)c2ccccc2N(CCCl)CCCl)CC1,532.5120000000001,5.6447000000000065,0,5,62.74,13,2,0.144570294174603,2,False,False,Active
6274580,Inhibition of nicotinamide phosphoribosyltransferase-catalyzed conversion of nicotinamide to nicotinamide mononucleotide,CHEMBL1801561,nM,1.3,CHEMBL1744525,uM,0.0013,8.886056647693163,O=C(NCc1cccnc1)c1ccc(N(Cc2ccccc2Cl)CC2CC2)cc1,405.9290000000002,5.081600000000004,1,3,45.230000000000004,8,3,0.567881517447416,1,False,False,Active
17754191,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.",CHEMBL3890571,nM,1.34,CHEMBL1744525,nM,1.34,8.872895201635192,N#Cc1ccc2c(c1)CN(C(=O)Nc1ccc(C3=CCN(C(=O)C4CCOCC4)CC3)cc1)C2,456.5460000000004,4.148280000000003,1,4,85.67,3,2,0.7519626620963099,0,False,True,Active
17754389,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.",CHEMBL3914619,nM,1.35,CHEMBL1744525,nM,1.35,8.869666231504993,CCC(C)(O)C(=O)N1CC=C(c2ccc(NC(=O)N3Cc4ccncc4C3)cc2)CC1,420.5130000000002,3.4060000000000024,2,4,85.77,4,2,0.793818419599577,0,False,True,Active
17754380,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.",CHEMBL3922186,nM,1.37,CHEMBL1744525,nM,1.37,8.863279432843592,CC(C)C(C)C(=O)N1CC=C(c2ccc(NC(=O)N3Cc4ccncc4C3)cc2)CC1,418.5410000000003,4.537100000000004,1,3,65.54,4,2,0.7929153158638874,0,False,True,Active
6274589,Inhibition of nicotinamide phosphoribosyltransferase-catalyzed conversion of nicotinamide to nicotinamide mononucleotide,CHEMBL1801552,nM,1.4,CHEMBL1744525,uM,0.0014,8.853871964321762,CC(C)=CCN(Cc1ccc2nc(C)n(C)c(=O)c2c1)c1ccc(C(=O)NCc2cccnc2)cc1,481.6000000000002,4.5397200000000035,1,6,80.12,8,4,0.37391514869122433,0,False,True,Active
17714699,"Biochemical Inhibition Assay: The NAMPT enzymatic reactions were carried out in Buffer A (50 mM Hepes pH 7.5, 50 mM NaCl, 5 mM MgCl2, and 1 mM THP) in 96-well V-bottom plates. The compound titrations were performed in a separate dilution plate by serially diluting the compounds in DMSO to make a 100x stock. Buffer A (89 uL) containing 33 nM of NAMPT protein was added to 1 uL of 100x compound plate containing controls (e.g. DMSO or blank). The compound and enzyme mix was incubated for 15 minutes at room temperature, then 10 uL of 10x substrate and co-factors in Buffer A were added to the test well to make a final concentration of 1 uM NAM, 100 uM 5-Phospho-D-ribose 1-diphosphate (PRPP), and 2.5 mM Adenosine 5'-triphosphate (ATP). The reaction was allowed to proceed for 30 minutes at room temperature, then was quenched with the addition of 11 uL of a solution of formic acid and L-Cystathionine to make a final concentration of 1% formic acid and 10 uM L-Cystathionine.",CHEMBL3969390,nM,1.4,CHEMBL1744525,nM,1.4,8.853871964321762,O=C(/C=C/c1cccnc1)Nc1ccc(S(=O)(=O)c2cncc(N3CCCC3)c2)cc1,434.5210000000003,3.5615000000000023,1,6,92.25999999999999,6,3,0.5966037951362614,0,False,True,Active
17753935,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.",CHEMBL3985621,nM,1.44,CHEMBL1744525,nM,1.44,8.84163750790475,CC(C)C(=O)N1CC=C(c2ccc(NC(=O)N3Cc4ccc(C#N)cc4C3)cc2)CC1,414.50900000000024,4.377680000000003,1,3,76.44,3,2,0.8098362670614692,0,False,True,Active
