activity_id,assay_description,molecule_chembl_id,standard_units,standard_value,target_chembl_id,units,value,pIC50,smiles,MW,LogP,HBD,HBA,TPSA,RotBonds,AromaticRings,QED,Lipinski_violations,Lead_like,Drug_like,bioactivity_class
15054343,Inhibition of human recombinant MAO-B expressed in baculovirus-infected insect cells using p-tyraimne substrate,CHEMBL3319247,nM,0.668,CHEMBL2039,nM,0.668,9.175223537524454,O=C(Nc1ccc(Cl)c(F)c1)c1ccc2[nH]ncc2c1,289.697,3.6077000000000004,2,2,57.78,2,3,0.7569947446598574,0,False,True,Active
19468257,Inhibition of human microsomal MAO-B expressed in recombinant baculovirus infected insect BTI-TN-5B1-4 cells assessed as reduction in H2O2 production using p-tyramine as substrate after 15 mins by fluorescence assay,CHEMBL4209203,nM,0.67,CHEMBL2039,nM,0.67,9.173925197299173,Cc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1C,293.32200000000006,3.6621400000000017,1,3,59.31,2,3,0.7840383944285004,0,False,True,Active
15054344,Inhibition of human recombinant MAO-B expressed in baculovirus-infected insect cells using p-tyraimne substrate,CHEMBL3317469,nM,0.679,CHEMBL2039,nM,0.679,9.168130225719498,O=C(Nc1ccc(F)c(Cl)c1)c1ccc2[nH]ncc2c1,289.697,3.6077000000000004,2,2,57.78,2,3,0.7569947446598574,0,False,True,Active
24914021,Inhibition of human recombinant MAO-B using p-tyramine as substrate preincubated for 30 mins followed by substrate addition and measured after 1 hr by fluorometric analysis,CHEMBL5174789,nM,0.7,CHEMBL2039,nM,0.7,9.154901959985743,COc1cccc(Cn2ccc3c(N4CCC(OC)CC4)nc4ccccc4c32)c1,401.51000000000016,4.861600000000005,0,5,39.519999999999996,5,4,0.4786986469922887,0,False,True,Active
6383793,Inhibition of human recombinant MAO-B expressed in insect BT1-TN-5B1-4 cells assessed as production of hydrogen peroxide from p-tyramine up to 15 mins by amplex red-based fluorometric assay,CHEMBL1835231,nM,0.74,CHEMBL2039,nM,0.74,9.130768280269024,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1Br,345.192,4.539520000000002,0,3,39.44,2,3,0.640393517503338,0,False,True,Active
13935925,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells assessed as hydrogen peroxide production using p-tyramine as substrate incubated for 30 mins prior to substrate addition measured for 45 mins by Amplex Red monoamine oxidase assay,CHEMBL3121791,nM,0.77,CHEMBL2039,nM,0.77,9.113509274827518,C#CCCCCOc1ccc2c(C)cc(=O)oc2c1,256.301,3.2837200000000015,0,3,39.44,5,2,0.467944199691319,0,True,True,Active
6383789,Inhibition of human recombinant MAO-B expressed in insect BT1-TN-5B1-4 cells assessed as production of hydrogen peroxide from p-tyramine up to 15 mins by amplex red-based fluorometric assay,CHEMBL570731,nM,0.8,CHEMBL2039,nM,0.8,9.096910013008056,COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,266.29599999999994,3.777020000000003,0,3,39.44,2,3,0.6625920321649315,0,False,True,Active
24914020,Inhibition of human recombinant MAO-B using p-tyramine as substrate preincubated for 30 mins followed by substrate addition and measured after 1 hr by fluorometric analysis,CHEMBL5209131,nM,0.8,CHEMBL2039,nM,0.8,9.096910013008056,COC1CCN(c2nc3ccccc3c3c2ccn3Cc2cccc(Cl)c2)CC1,405.9290000000002,5.506400000000005,0,4,30.29,4,4,0.448341971145456,1,False,False,Active
18194995,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,CHEMBL4079843,nM,0.8,CHEMBL2039,uM,0.0008,9.096910013008056,Cc1c(Cl)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,379.637,5.096320000000002,0,3,39.44,3,3,0.5946086377247637,1,False,False,Active
13935916,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells assessed as hydrogen peroxide production using p-tyramine as substrate incubated for 30 mins prior to substrate addition measured for 45 mins by Amplex Red monoamine oxidase assay,CHEMBL3121865,nM,0.875,CHEMBL2039,nM,0.875,9.057991946977687,CCCCCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,304.34200000000004,3.538700000000002,0,5,65.74000000000001,7,2,0.44449922942522163,0,False,True,Active
15219025,Inhibition of MAO-B (unknown origin),CHEMBL19004,nM,0.9,CHEMBL2039,nM,0.9,9.045757490560675,Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,330.40900000000005,3.9637400000000023,0,6,65.22,4,3,0.6773892657756412,0,False,True,Active
18194994,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,CHEMBL4097867,nM,0.9,CHEMBL2039,uM,0.0009,9.045757490560675,Cc1cc(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,345.192,4.4429200000000035,0,3,39.44,3,3,0.6589337206161783,0,False,True,Active
25577916,Inhibition of recombinant human MAO-B using p-tyramine as substrate incubated for 15 mins by Amplex Red reagent and horseradish peroxidase based fluorometric analysis,CHEMBL5416702,nM,1.0,CHEMBL2039,uM,0.001,9.0,COc1cccc(-c2cc3cc(Cl)ccc3oc2=O)c1,286.714,4.1220000000000026,0,3,39.44,2,3,0.6652477963606872,0,False,True,Active
19468247,Inhibition of human microsomal MAO-B expressed in recombinant baculovirus infected insect BTI-TN-5B1-4 cells assessed as reduction in H2O2 production using p-tyramine as substrate after 15 mins by fluorescence assay,CHEMBL4591558,nM,1.03,CHEMBL2039,nM,1.03,8.987162775294827,O=C(Nc1ccccc1Br)c1coc2ccccc2c1=O,344.16400000000004,3.807800000000002,1,3,59.31,2,3,0.7691296368441879,0,False,True,Active
15054317,Inhibition of human recombinant MAO-B expressed in baculovirus-infected insect cells using p-tyraimne substrate,CHEMBL3319273,nM,1.03,CHEMBL2039,nM,1.03,8.987162775294827,Cn1ncc2cc(/C=N/c3ccc(Cl)c(Cl)c3)ccc21,304.18,4.630700000000003,0,3,30.18,2,3,0.6347768971617721,0,False,True,Active
17973698,Inhibition of recombinant human MAOB expressed in baculovirus-infected BTI insect cells using p-tyramine as substrate measured for 45 mins in presence of MAOA inhibitor clorgyline by continuous fluorescence-based method,CHEMBL4104691,nM,1.08,CHEMBL2039,nM,1.08,8.96657624451305,COCCn1ncc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc21,364.232,4.241800000000002,1,4,56.150000000000006,5,3,0.7367769402235658,0,False,True,Active
16490829,Inhibition of MAOB (unknown origin),CHEMBL325761,nM,1.1,CHEMBL2039,nM,1.1,8.958607314841775,Cc1c(C)c2ccc(OCc3ccc(F)c(F)c3)cc2oc1=O,316.30300000000005,4.267040000000002,0,3,39.44,3,3,0.6775577071613843,0,False,True,Active
24813807,Inhibition of recombinant human MAO-B assessed as measuring amount of 4-hydroxyquinoline using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometry,CHEMBL5191498,nM,1.1,CHEMBL2039,uM,0.0011,8.958607314841775,O=C1CCCc2ccc(OCc3ccc(Cl)cc3)cc21,286.758,4.438000000000003,0,2,26.3,3,2,0.8337414140626027,0,False,True,Active
19171918,Inhibition of human recombinant MAO-B expressed in baculovirus infected BTI-TN-5B1-4 insect cells using p-tyramine as substrate preincubated for 15 mins and measured after 45 mins by resorufin-based fluorescence assay,CHEMBL4450595,nM,1.11,CHEMBL2039,nM,1.11,8.954677021213342,O=C(Nc1ccc2[nH]ccc2n1)c1ccc(Cl)c(Cl)c1,306.15200000000004,4.122000000000002,2,2,57.78,2,3,0.7478908340044444,0,False,True,Active
19468237,Inhibition of human microsomal MAO-B expressed in recombinant baculovirus infected insect BTI-TN-5B1-4 cells assessed as reduction in H2O2 production using p-tyramine as substrate after 15 mins by fluorescence assay,CHEMBL4592562,nM,1.15,CHEMBL2039,nM,1.15,8.939302159646388,O=C(Nc1ccc(Br)cc1)c1coc2ccccc2c1=O,344.16400000000004,3.807800000000002,1,3,59.31,2,3,0.7691296368441879,0,False,True,Active
2592796,Inhibition of human recombinant MAOB by fluorimetric method,CHEMBL488074,nM,1.18,CHEMBL2039,nM,1.18,8.928117992693874,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCC3,335.1970000000002,3.877520000000003,0,3,39.44,3,2,0.7994359863219958,0,False,True,Active
24813790,Inhibition of recombinant human MAO-B using kynuramine as substrate by fluorescence spectrophotometry,CHEMBL5185721,nM,1.2,CHEMBL2039,uM,0.0012,8.920818753952375,O=C1CCCc2ccc(OCc3ccccc3)cc21,252.313,3.784600000000003,0,2,26.3,3,2,0.8304813880133174,0,False,True,Active
19048930,Inhibition of human recombinant MAO-B expressed in baculovirus infected BTI-TN-5B1-4 insect cells assessed as decrease in H2O2 production using p-tyramine as substrate incubated for 20 mins by horse-radish peroxidase/amplex red-based fluorescence method,CHEMBL4539722,nM,1.28,CHEMBL2039,nM,1.28,8.892790030352131,Clc1cc(/N=C/c2ccc3[nH]ncc3c2)cnc1Cl,291.141,4.015300000000002,1,3,53.93,2,3,0.5724872513111628,0,False,True,Active
19048931,Inhibition of human recombinant MAO-B expressed in baculovirus infected BTI-TN-5B1-4 insect cells assessed as decrease in H2O2 production using p-tyramine as substrate incubated for 20 mins by horse-radish peroxidase/amplex red-based fluorescence method,CHEMBL4466571,nM,1.29,CHEMBL2039,nM,1.29,8.88941028970075,COCCn1ncc2cc(/C=N/c3ccc(Cl)c(Cl)c3)ccc21,348.233,4.7401000000000035,0,4,39.41,5,3,0.6249565660650772,0,False,True,Active
16767170,Inhibition of recombinant human MAO-B using kynuramine as substrate assessed as decrease in 4-hydroxyquinoline production incubated for 20 mins by fluorescence spectrophotometry,CHEMBL3911291,nM,1.3,CHEMBL2039,uM,0.0013,8.886056647693163,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1O,276.719,3.8272000000000026,1,3,46.53,4,2,0.8635261165330359,0,False,True,Active
18194996,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,CHEMBL4105601,nM,1.3,CHEMBL2039,uM,0.0013,8.886056647693163,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,370.20200000000006,4.314600000000003,0,4,63.230000000000004,3,3,0.6446820942482535,0,False,True,Active
19468251,Inhibition of human microsomal MAO-B expressed in recombinant baculovirus infected insect BTI-TN-5B1-4 cells assessed as reduction in H2O2 production using p-tyramine as substrate after 15 mins by fluorescence assay,CHEMBL4204513,nM,1.33,CHEMBL2039,nM,1.33,8.876148359032914,O=C(Nc1cccc(Br)c1)c1coc2ccccc2c1=O,344.16400000000004,3.807800000000002,1,3,59.31,2,3,0.7691296368441879,0,False,True,Active
6260759,Inhibition of human recombinant MAO-B using p-tyramine substrate by fluorometric method,CHEMBL1777845,nM,1.35,CHEMBL2039,10'-3microM,1.35,8.869666231504993,COc1ccc(-c2cc3cc(Br)cc(OC)c3oc2=O)cc1,361.19100000000014,4.239700000000003,0,4,48.67,3,3,0.6550833220462423,0,False,True,Active
16490833,Inhibition of MAOB (unknown origin),CHEMBL2391742,nM,1.4,CHEMBL2039,nM,1.4,8.853871964321762,O=C1OCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc21,308.255,3.9548000000000023,0,3,35.53,3,2,0.805318756955969,0,False,True,Active
2411347,Inhibition of human recombinant MAOB expressed in BTI-TN-5B1-4 cells assessed as effect on H2O2 production from para-tyramine by fluorimetric method,CHEMBL470226,nM,1.4,CHEMBL2039,uM,0.0014,8.853871964321762,CS(=O)(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,343.3600000000001,2.4488000000000003,1,5,93.44999999999999,3,3,0.7373733905343522,0,True,True,Active
13935932,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells assessed as hydrogen peroxide production using p-tyramine as substrate incubated for 30 mins prior to substrate addition measured for 45 mins by Amplex Red monoamine oxidase assay,CHEMBL3121784,nM,1.41,CHEMBL2039,nM,1.41,8.85078088734462,C#CCCCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,300.31000000000006,2.7619000000000007,0,5,65.74000000000001,6,2,0.3550552473825508,0,True,True,Active
13935921,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells assessed as hydrogen peroxide production using p-tyramine as substrate incubated for 30 mins prior to substrate addition measured for 45 mins by Amplex Red monoamine oxidase assay,CHEMBL3121795,nM,1.41,CHEMBL2039,nM,1.41,8.85078088734462,COC(=O)c1cc2ccc(OCCc3ccc(Cl)cc3)cc2oc1=O,358.77700000000004,3.8545000000000034,0,5,65.74000000000001,5,3,0.5116107694388103,0,False,True,Active
17973693,Inhibition of recombinant human MAOB expressed in baculovirus-infected BTI insect cells using p-tyramine as substrate measured for 45 mins in presence of MAOA inhibitor clorgyline by continuous fluorescence-based method,CHEMBL3319257,nM,1.44,CHEMBL2039,nM,1.44,8.84163750790475,Cn1cc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc2n1,320.17900000000003,4.132400000000002,1,3,46.92,2,3,0.7714855644306398,0,False,True,Active
2592792,Inhibition of human recombinant MAOB by fluorimetric method,CHEMBL487235,nM,1.49,CHEMBL2039,nM,1.49,8.826813731587725,C=C(Br)COc1ccc2c(oc(=O)c3ccccc32)c1C,345.19200000000006,4.542020000000003,0,3,39.44,3,3,0.5167228586080082,0,False,True,Active
6383781,Inhibition of human recombinant MAO-B expressed in insect BT1-TN-5B1-4 cells assessed as production of hydrogen peroxide from p-tyramine up to 15 mins by amplex red-based fluorometric assay,CHEMBL1835224,nM,1.52,CHEMBL2039,nM,1.52,8.818156412055227,COc1ccc2oc(=O)c(-c3ccc(C)cc3)cc2c1,266.296,3.777020000000003,0,3,39.44,2,3,0.6625920321649316,0,False,True,Active
17973696,Inhibition of recombinant human MAOB expressed in baculovirus-infected BTI insect cells using p-tyramine as substrate measured for 45 mins in presence of MAOA inhibitor clorgyline by continuous fluorescence-based method,CHEMBL4070309,nM,1.52,CHEMBL2039,nM,1.52,8.818156412055227,Cn1ncc2cc(C(=O)Nc3ccc(F)c(F)c3)ccc21,287.269,3.1038000000000014,1,3,46.92,2,3,0.7869316667906815,0,True,True,Active
23149885,Inhibition of recombinant human MAO-B expressed in baculovirus infected BTI-TN- 5B1-4 insect cells using kynuramine as substrate preincubated for 10 mins in presence of substrate followed by enzyme addition and measured every minute for 30 mins by spectrophotometry analysis,CHEMBL4855359,nM,1.52,CHEMBL2039,nM,1.52,8.818156412055227,O=C(Nc1cccc(Cl)c1)c1csc2ccccc2c1=O,315.78100000000006,4.167200000000002,1,3,46.17,2,3,0.7712573037930442,0,False,True,Active
17973691,Inhibition of recombinant human MAOB expressed in baculovirus-infected BTI insect cells using p-tyramine as substrate measured for 45 mins in presence of MAOA inhibitor clorgyline by continuous fluorescence-based method,CHEMBL3319248,nM,1.59,CHEMBL2039,nM,1.59,8.79860287567955,O=C(Nc1ccc(F)c(F)c1)c1ccc2[nH]ncc2c1,273.242,3.093400000000001,2,2,57.78,2,3,0.753417668239971,0,True,True,Active
13299522,Inhibition of recombinant human MAO-B expressed in baculovirus-infected insect cells using p-tyramine as substrate incubated for 30 mins prior to substrate addition measured for 45 mins by amplex red reagent-based microplate fluorescence reader analysis,CHEMBL2382430,nM,1.63,CHEMBL2039,nM,1.63,8.787812395596042,O=C(COc1cccc(Cl)c1)Nc1nc2ccccc2c(=O)s1,346.7950000000001,3.3274000000000017,1,5,68.28999999999999,4,3,0.786417282230613,0,True,True,Active
12063875,Inhibition of human MAO-B expressed in baculovirus infected BTI-TN-5B1-4 cells using p-tyramine as substrate incubated for 15 mins prior to substrate addition measured for 15 mins by Amplex red assay,CHEMBL2151667,nM,1.7,CHEMBL2039,nM,1.7,8.769551078621726,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1cccnc1,312.373,4.180300000000003,1,5,50.17,4,3,0.5805652905782644,0,False,True,Active
19468252,Inhibition of human microsomal MAO-B expressed in recombinant baculovirus infected insect BTI-TN-5B1-4 cells assessed as reduction in H2O2 production using p-tyramine as substrate after 15 mins by fluorescence assay,CHEMBL4573588,nM,1.73,CHEMBL2039,nM,1.73,8.761953896871205,O=C(Nc1cccc(O)c1)c1coc2ccccc2c1=O,281.267,2.7509000000000006,2,4,79.53999999999999,2,3,0.7565863331695745,0,True,True,Active
13339462,Inhibition of human recombinant monoamine oxidase-B assessed as kynuramine conversion to 6-hydroxyquinoline after 20 mins by fluorescence spectrophotometric analysis,CHEMBL2391869,nM,1.8,CHEMBL2039,uM,0.0018,8.744727494896694,O=C1OCc2ccc(OCc3ccc(I)cc3)cc21,366.154,3.540600000000002,0,3,35.53,3,2,0.6159379845896531,0,False,True,Active
24914029,Inhibition of human recombinant MAO-B using p-tyramine as substrate preincubated for 30 mins followed by substrate addition and measured after 1 hr by fluorometric analysis,CHEMBL5178803,nM,1.8,CHEMBL2039,nM,1.8,8.744727494896694,OC1CCN(c2nc3ccccc3c3c2ccn3Cc2cccc(Cl)c2)CC1,391.90200000000016,4.852300000000004,1,4,41.29,3,4,0.5422755437292842,0,False,True,Active
24995695,Inhibition of human MAO-B using tyramine as substrate by amplex red assay,CHEMBL5282218,nM,1.89,CHEMBL2039,nM,1.89,8.723538195826755,Cc1ccc(C2=NO[C@@H](c3ccc(Cl)c(Cl)c3)C2)cc1,306.19200000000006,5.167520000000003,0,2,21.59,2,2,0.749994845157824,1,False,False,Active
18194961,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,CHEMBL4095676,nM,1.9,CHEMBL2039,uM,0.0019,8.721246399047171,Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3)ccc12,291.30600000000004,3.552100000000002,0,4,63.230000000000004,3,3,0.6921724521571039,0,False,True,Active
19048929,Inhibition of human recombinant MAO-B expressed in baculovirus infected BTI-TN-5B1-4 insect cells assessed as decrease in H2O2 production using p-tyramine as substrate incubated for 20 mins by horse-radish peroxidase/amplex red-based fluorescence method,CHEMBL4567537,nM,1.91,CHEMBL2039,nM,1.91,8.718966632752272,Fc1cc(/N=C/c2ccc3[nH]ncc3c2)ccc1Cl,273.698,4.106000000000001,1,2,41.04,2,3,0.7016199989203363,0,False,True,Active
24694910,Inhibition of human recombinant MAO-B,CHEMBL489079,nM,2.0,CHEMBL2039,uM,0.002,8.698970004336019,NC/C(=C/F)CCc1ccc(F)cc1,197.22799999999998,2.570400000000001,1,1,26.02,4,1,0.7883179071013513,0,False,True,Active
18194963,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,CHEMBL108660,nM,2.0,CHEMBL2039,uM,0.002,8.698970004336019,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,266.296,3.6804200000000025,0,3,39.44,3,3,0.6787525895745026,0,False,True,Active
25577913,Inhibition of recombinant human MAO-B using benzylamine as substrate incubated for 30 mins by spectrophotometric assay,CHEMBL5273404,nM,2.0,CHEMBL2039,uM,0.002,8.698970004336019,O=C(/C=C/c1ccc(F)cc1)c1ccc2c(c1)OCCO2,284.28600000000006,3.493000000000002,0,3,35.53,3,2,0.6390305296378755,0,True,True,Active
24694918,Inhibition of human recombinant MAO-B,CHEMBL5186190,nM,2.0,CHEMBL2039,uM,0.002,8.698970004336019,Cl.NC/C(=C\F)[C@@H]1Cc2ccccc2O1,229.682,2.224,1,2,35.25,2,1,0.8442291218260973,0,False,True,Active
8017411,Inhibition of recombinant human monoamine oxidase B expressed in insect microsomes using kynuramine as substrate after 20 mins by fluorescence spectrophotometry,CHEMBL1945153,nM,2.0,CHEMBL2039,uM,0.002,8.698970004336019,O=c1ccoc2ccc(OCc3ccc(Cl)cc3)cc12,286.714,4.025400000000003,0,3,39.44,3,3,0.7296976035521909,0,False,True,Active
8017412,Inhibition of recombinant human monoamine oxidase B expressed in insect microsomes using kynuramine as substrate after 20 mins by fluorescence spectrophotometry,CHEMBL1945154,nM,2.0,CHEMBL2039,uM,0.002,8.698970004336019,O=c1ccoc2ccc(OCc3cccc(Br)c3)cc12,331.165,4.134500000000003,0,3,39.44,3,3,0.7242332734915075,0,False,True,Active
25040032,Inhibition of human MAO-B,CHEMBL141933,nM,2.0,CHEMBL2039,nM,2.0,8.698970004336019,OCCn1nnc(-c2ccc(OCc3cccc(Cl)c3)cc2)n1,330.77500000000003,2.5648,1,6,73.06,6,3,0.7516481938120949,0,True,True,Active
